id,depart,timeloss,espera,paradas,co2
p1_N2_S2.0,0.0,6.38,0.0,0,153.14
p1_S2_N2.0,0.0,5.84,0.0,0,148.93
p1_N1_S1.0,0.0,5.29,0.0,0,147.67
p1_N1_S1.1,20.0,12.12,1.0,1,172.52
p1_S1_N1.0,0.0,25.36,14.0,1,198.63
p1_S1_N1.1,20.0,14.44,2.0,1,177.55
p1_W_S2.0,3.0,18.94,0.0,0,241.2
p1_N2_W.0,3.0,20.78,6.0,1,246.41
p1_W_E.0,0.0,11.05,0.0,0,216.47
p1_W_E.1,6.0,20.52,0.0,0,257.17
p1_W_E.2,12.0,15.96,0.0,0,248.22
p1_N2_S2.1,20.0,32.26,21.0,1,209.25
p1_S2_N2.1,20.0,32.64,22.0,1,210.44
p1_E_W.0,0.0,15.87,3.0,1,244.94
p1_E_N1.0,3.0,18.38,2.0,1,240.98
p1_N2_S2.2,40.0,14.14,3.0,1,178.98
p1_E_W.1,15.0,18.41,1.0,1,228.96
p1_E_W.2,29.0,6.8,0.0,0,193.77
p1_S2_N2.2,40.0,10.82,0.0,0,172.43
p1_W_E.3,18.0,25.12,12.0,1,237.95
p1_N1_S1.2,40.0,28.32,17.0,1,202.4
p1_S1_N1.2,40.0,27.41,16.0,1,200.48
p1_S1_E.0,3.0,38.36,16.0,2,282.06
p1_S1_N1.3,60.0,9.82,0.0,0,172.04
p1_W_E.4,24.0,25.17,10.0,1,247.49
p1_N1_S1.3,60.0,7.91,0.0,0,158.97
p1_W_E.5,30.0,17.39,3.0,1,224.17
p1_W_E.6,36.0,17.57,0.0,0,231.54
p1_W_E.7,42.0,13.28,0.0,0,230.91
p1_E_W.3,44.0,22.5,10.0,1,241.65
p1_S2_N2.3,60.0,28.58,18.0,1,206.16
p1_N2_S2.3,60.0,27.01,16.0,1,198.72
p1_E_W.4,58.0,10.62,0.0,0,223.25
p1_S2_N2.4,80.0,10.3,0.0,0,173.06
p1_N2_S2.4,80.0,13.47,0.0,0,178.48
p1_E_N1.1,61.0,8.54,0.0,0,211.98
p1_W_E.8,48.0,25.74,12.0,1,239.25
p1_W_E.9,54.0,25.93,11.0,1,242.34
p1_S1_E.1,63.0,21.11,3.0,1,245.77
p1_W_S2.1,63.0,24.92,9.0,1,252.65
p1_N1_S1.4,80.0,29.59,19.0,1,206.92
p1_S1_N1.4,80.0,29.72,19.0,1,206.71
p1_W_E.10,60.0,29.53,10.0,1,278.4
p1_N1_S1.5,100.0,11.51,0.0,0,180.39
p1_W_E.11,66.0,18.82,5.0,1,251.12
p1_W_E.12,72.0,18.4,2.0,1,252.8
p1_S1_N1.5,100.0,6.19,0.0,0,149.22
p1_W_E.13,78.0,16.37,0.0,0,256.99
p1_W_E.14,84.0,14.04,0.0,0,261.96
p1_E_W.5,72.0,19.61,7.0,1,238.54
p1_S2_N2.5,100.0,25.76,13.0,1,199.4
p1_N2_S2.5,100.0,25.64,14.0,1,197.14
p1_S2_N2.6,120.0,15.65,1.0,1,187.34
p1_N2_S2.6,120.0,16.51,1.0,1,188.21
p1_N2_W.1,63.0,20.36,5.0,1,236.59
p1_E_W.6,87.0,30.42,4.0,1,249.37
p1_E_W.7,101.0,10.69,0.0,0,203.02
p1_E_W.8,116.0,6.88,0.0,0,196.23
p1_W_E.15,90.0,20.81,10.0,1,234.64
p1_W_E.16,96.0,31.47,8.0,1,238.78
p1_W_E.17,102.0,27.1,8.0,1,248.18
p1_S1_N1.6,120.0,30.92,19.0,1,203.43
p1_W_E.18,108.0,22.78,5.0,1,261.76
p1_S1_N1.7,140.0,14.82,3.0,1,185.91
p1_W_E.19,114.0,10.3,0.0,0,205.96
p1_N1_S1.6,120.0,23.22,13.0,1,191.06
p1_W_S2.2,123.0,13.37,0.0,0,211.48
p1_W_E.20,120.0,16.36,0.0,0,227.42
p1_N1_S1.7,140.0,20.13,1.0,1,198.69
p1_W_E.21,126.0,14.34,0.0,0,221.5
p1_W_E.22,132.0,9.99,0.0,0,216.83
p1_N2_W.2,123.0,19.17,0.0,0,251.93
p1_N2_S2.7,140.0,30.23,20.0,1,209.57
p1_E_W.9,130.0,19.48,3.0,1,249.23
p1_S2_N2.7,140.0,30.81,19.0,1,211.16
p1_E_N1.2,120.0,23.31,9.0,1,244.22
p1_E_W.10,144.0,7.23,0.0,0,205.56
p1_N2_S2.8,160.0,11.93,0.0,0,184.58
p1_S2_N2.8,160.0,11.36,0.0,0,179.52
p1_W_E.23,138.0,24.12,10.0,1,235.14
p1_S1_E.2,123.0,41.05,22.0,2,286.61
p1_W_E.24,144.0,18.88,6.0,1,228.21
p1_N1_S1.8,160.0,31.32,20.0,1,210.9
p1_S1_N1.8,160.0,31.34,18.0,1,208.67
p1_W_E.25,150.0,21.79,3.0,1,244.7
p1_S1_N1.9,180.0,13.74,1.0,1,186.04
p1_N1_S1.9,180.0,12.62,2.0,1,174.94
p1_W_E.26,156.0,17.45,0.0,0,263.79
p1_W_E.27,162.0,10.83,0.0,0,239.3
p1_W_E.28,168.0,6.98,0.0,0,193.08
p1_W_E.29,174.0,6.76,0.0,0,186.61
p1_E_W.11,159.0,23.88,12.0,1,243.84
p1_E_W.12,173.0,11.72,0.0,0,229.54
p1_N2_S2.9,180.0,31.76,21.0,1,208.66
p1_S2_N2.9,180.0,32.12,21.0,1,207.54
p1_E_N1.3,180.0,8.59,0.0,0,207.97
p1_N2_S2.10,200.0,15.24,3.0,1,183.51
p1_S2_N2.10,200.0,11.42,0.0,0,174.48
p1_E_W.13,188.0,7.26,0.0,0,193.42
p1_S1_E.3,183.0,18.6,0.0,0,257.56
p1_N1_S1.10,200.0,33.04,21.0,1,217.1
p1_S1_N1.10,200.0,31.46,20.0,1,202.92
p1_N1_S1.11,220.0,14.66,1.0,1,182.72
p1_W_E.30,180.0,20.63,9.0,1,234.21
p1_W_S2.3,183.0,24.18,9.0,1,251.86
p1_S1_N1.11,220.0,8.49,0.0,0,164.02
p1_N2_W.3,183.0,40.89,23.0,2,284.09
p1_W_E.31,186.0,17.05,2.0,1,231.4
p1_W_E.32,192.0,35.08,1.0,1,250.07
p1_E_W.14,202.0,24.39,11.0,1,247.45
p1_E_W.15,216.0,12.08,0.0,0,216.95
p1_W_E.33,198.0,16.63,0.0,0,236.31
p1_W_E.34,204.0,26.6,0.0,0,261.59
p1_N2_S2.11,220.0,32.22,20.0,1,209.16
p1_S2_N2.11,220.0,32.72,21.0,1,213.11
p1_W_E.35,210.0,13.61,0.0,0,227.73
p1_S2_N2.12,240.0,14.57,3.0,1,182.39
p1_N2_S2.12,240.0,12.97,0.0,0,180.74
p1_E_W.16,231.0,6.67,0.0,0,199.24
p1_W_E.36,216.0,27.62,13.0,1,235.01
p1_N1_S1.12,240.0,28.12,18.0,1,206.95
p1_S1_N1.12,240.0,28.96,16.0,1,206.67
p1_N1_S1.13,260.0,9.9,0.0,0,174.63
p1_W_E.37,222.0,23.97,10.0,1,239.37
p1_S1_N1.13,260.0,12.4,1.0,1,186.5
p1_W_E.38,228.0,23.25,7.0,1,246.62
p1_W_E.39,234.0,13.74,0.0,0,221.43
p1_W_E.40,240.0,14.52,0.0,0,230.21
p1_W_S2.4,243.0,15.16,0.0,0,244.74
